%%-*- text -*-
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
% This is a PROMISE data set made publicly available in order to encourage
% repeatable, verifiable, refutable, and/or improvable predictive models
% of software engineering.
%
% If you publish material based on PROMISE data sets then, please
% follow the acknowledgment guidelines posted on the PROMISE repository
% web page http://code.google.com/p/promisedata/ .
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%

% 1. Title/Topic: PC4/ defect prediction
%
% (c) 2007 : Tim Menzies  : tim@menzies.us 
% This data set is distributed under the
% Creative Commons Attribution-Share Alike 3.0 License
% http://creativecommons.org/licenses/by-sa/3.0/
%
% You are free:
%
%    * to Share -- copy, distribute and transmit the work
%    * to Remix -- to adapt the work
%
% Under the following conditions:
%
% Attribution. You must attribute the work in the manner specified by
% the author or licensor (but not in any way that suggests that they endorse
% you or your use of the work).
%
% Share Alike. If you alter, transform, or build upon this work, you
% may distribute the resulting work only under the same, similar or a 
% compatible license.
%
%    * For any reuse or distribution, you must make clear to others the 
%      license terms of this work.
%    * Any of the above conditions can be waived if you get permission from 
%      the copyright holder.
%    * Apart from the remix rights granted under this license, nothing in 
%      this license impairs or restricts the author's moral rights.
 
% For more deatils on this data set, see 
% http://promisedata.org/repository/data/kc2/kc2.arff

@relation pc4
 
@attribute LOC_BLANK numeric
@attribute BRANCH_COUNT numeric
@attribute CALL_PAIRS numeric
@attribute LOC_CODE_AND_COMMENT numeric
@attribute LOC_COMMENTS numeric
@attribute CONDITION_COUNT numeric
@attribute CYCLOMATIC_COMPLEXITY numeric
@attribute CYCLOMATIC_DENSITY numeric
@attribute DECISION_COUNT numeric
@attribute DECISION_DENSITY numeric
@attribute DESIGN_COMPLEXITY numeric
@attribute DESIGN_DENSITY numeric
@attribute EDGE_COUNT numeric
@attribute ESSENTIAL_COMPLEXITY numeric
@attribute ESSENTIAL_DENSITY numeric
@attribute LOC_EXECUTABLE numeric
@attribute PARAMETER_COUNT numeric
@attribute HALSTEAD_CONTENT numeric
@attribute HALSTEAD_DIFFICULTY numeric
@attribute HALSTEAD_EFFORT numeric
@attribute HALSTEAD_ERROR_EST numeric
@attribute HALSTEAD_LENGTH numeric
@attribute HALSTEAD_LEVEL numeric
@attribute HALSTEAD_PROG_TIME numeric
@attribute HALSTEAD_VOLUME numeric
@attribute MAINTENANCE_SEVERITY numeric
@attribute MODIFIED_CONDITION_COUNT numeric
@attribute MULTIPLE_CONDITION_COUNT numeric
@attribute NODE_COUNT numeric
@attribute NORMALIZED_CYLOMATIC_COMPLEXITY numeric
@attribute NUM_OPERANDS numeric
@attribute NUM_OPERATORS numeric
@attribute NUM_UNIQUE_OPERANDS numeric
@attribute NUM_UNIQUE_OPERATORS numeric
@attribute NUMBER_OF_LINES numeric
@attribute PERCENT_COMMENTS numeric
@attribute LOC_TOTAL numeric
@attribute C {FALSE,TRUE}

@data
20,12,3,20,0,22,16,36,47,83,435.58,0.08,13.09,5702.11,0.15,316.78,5,4,2,8,4,3,0.15,2,3,1,0.08,1,10,1,0,33.27,0.33,2,9,36,13.04,FALSE
20,13,0,20,0,22,17,36,50,86,454.54,0.07,13.91,6322.3,0.15,351.24,7,6,2,12,6,4,0.2,2,4,1,0.12,1,14,1,0,32.68,0.25,3,12,34,0,FALSE
13,2,1,13,0,11,10,24,26,50,219.62,0.09,10.91,2395.81,0.07,133.1,5,4,2,8,4,3,0.23,2,3,1,0.21,0,12,1,0,20.13,0.33,2,11,14,7.14,FALSE
13,0,0,13,0,6,8,14,21,35,133.26,0.11,9.33,1243.74,0.04,69.1,5,4,4,8,4,3,0.23,2,3,1,0.21,0,14,1,0,14.28,0.33,2,13,14,0,FALSE
13,8,1,13,0,13,12,19,27,46,213.62,0.11,8.77,1873.26,0.07,104.07,3,2,2,4,2,2,0.15,2,2,1,0.09,1,7,1,0,24.36,0.5,1,7,23,7.14,FALSE
22,12,14,22,0,28,18,46,61,107,591.02,0.07,14.79,8738.67,0.2,485.48,5,2,5,6,3,3,0.14,3,2,0.67,0.06,1,13,3,1,39.97,1,2,12,49,38.89,FALSE
15,6,3,13,2,13,11,25,26,51,233.83,0.09,10.58,2473.23,0.08,137.4,5,4,1,8,4,3,0.2,2,2,0.67,0.12,1,13,1,0,22.11,0.33,2,12,25,27.78,FALSE
88,9,1,88,0,70,32,196,270,466,3109.35,0.02,44.8,139298.89,1.04,7738.83,59,40,13,82,41,34,0.39,2.05,22,0.65,0.34,2,137,15,0.42,69.41,0.44,21,105,99,1.12,FALSE
12,0,0,12,0,12,16,31,35,66,317.29,0.05,20.67,6557.23,0.11,364.29,7,6,2,12,6,4,0.33,2,2,0.5,0.31,0,15,1,0,15.35,0.25,3,13,13,0,FALSE
16,8,0,16,0,19,8,35,38,73,347.11,0.14,7.37,2557.63,0.12,142.09,3,2,5,4,2,2,0.13,2,2,1,0.08,0,13,1,0,47.11,0.5,1,13,25,0,FALSE
109,24,41,97,12,75,28,152,229,381,2547.56,0.04,28.37,72282.68,0.85,4015.7,38,28,21,60,30,21,0.19,2.14,18,0.86,0.12,0,96,5,0.2,89.79,0.24,16,77,175,35.33,TRUE
31,19,21,27,4,19,21,55,70,125,665.24,0.03,30.39,20219.83,0.22,1123.32,13,12,3,24,12,7,0.23,2,4,0.57,0.1,0,29,5,0.67,21.89,0.71,6,24,72,48.08,FALSE
153,55,55,153,0,101,33,379,462,841,5942.58,0.02,61.92,367939.9,1.98,20441.11,40,20,5,44,22,25,0.16,2.2,13,0.52,0.09,1,91,6,0.21,95.98,0.24,12,68,288,26.44,TRUE
14,5,4,14,0,23,12,61,68,129,661.68,0.06,15.91,10529.3,0.22,584.96,3,2,2,4,2,2,0.14,2,1,0.5,0.08,1,7,1,0,41.58,0.5,1,7,24,22.22,FALSE
5,1,0,5,0,4,8,5,10,15,53.77,0.2,5,268.87,0.02,14.94,3,2,0,4,2,2,0.4,2,1,0.5,0.29,3,6,1,0,10.75,0.5,1,6,7,0,FALSE
45,4,2,43,2,45,26,99,122,221,1359.09,0.03,28.6,38870.09,0.45,2159.45,20,12,8,24,12,12,0.27,2,5,0.42,0.23,0,48,1,0,47.52,0.08,6,38,52,8.51,FALSE
45,3,1,45,0,39,21,100,125,225,1329.05,0.04,26.92,35782.13,0.44,1987.9,23,20,8,42,21,12,0.27,2.1,6,0.5,0.24,0,57,6,0.45,49.36,0.5,11,47,50,2.17,FALSE
28,8,7,28,0,30,17,56,69,125,694.32,0.06,15.87,11016.6,0.23,612.03,13,10,6,20,10,7,0.25,2,7,1,0.16,2,26,5,0.67,43.76,0.71,5,21,44,20,FALSE
30,2,4,28,2,18,16,72,86,158,803.82,0.03,32,25722.21,0.27,1429.01,21,20,1,40,20,11,0.37,2,3,0.27,0.3,0,47,6,0.5,25.12,0.55,10,38,37,17.65,FALSE
199,16,0,199,0,83,18,512,567,1079,7184.21,0.02,55.52,398853.5,2.39,22158.53,115,98,5,212,106,58,0.29,2.16,2,0.03,0.27,0,262,1,0,129.4,0.02,57,206,216,0,FALSE
14,7,1,14,0,14,11,16,23,39,181.11,0.16,6.29,1138.41,0.06,63.24,5,4,1,8,4,3,0.21,2,1,0.33,0.13,1,11,1,0,28.81,0.33,2,10,23,6.67,FALSE
8,2,1,8,0,9,8,15,17,32,130.8,0.15,6.67,871.99,0.04,48.44,3,2,2,4,2,2,0.25,2,2,1,0.17,0,7,1,0,19.62,0.5,1,7,12,11.11,FALSE
12,3,0,12,0,8,9,11,18,29,118.54,0.16,6.19,733.44,0.04,40.75,3,2,2,4,2,2,0.17,2,2,1,0.13,1,8,1,0,19.16,0.5,1,8,16,0,FALSE
16,2,0,16,0,5,15,21,48,69,298.21,0.03,31.5,9393.71,0.1,521.87,17,14,0,30,15,9,0.56,2.14,1,0.11,0.47,0,31,9,1,9.47,1,8,24,19,0,FALSE
45,3,0,45,0,55,31,148,171,319,2049.98,0.02,41.71,85502.74,0.68,4750.15,19,16,12,34,17,10,0.22,2.13,8,0.8,0.2,2,66,3,0.22,49.15,0.3,9,58,49,0,FALSE
19,1,0,19,0,15,20,40,59,99,507.8,0.04,26.67,13541.31,0.17,752.29,17,10,0,26,13,9,0.47,2.6,1,0.11,0.43,3,29,9,1,19.04,1,8,22,21,0,FALSE
54,17,7,54,0,40,24,92,122,214,1284,0.04,27.6,35438.4,0.43,1968.8,15,4,5,8,4,11,0.2,2,7,0.64,0.14,1,32,1,0,46.52,0.09,2,23,79,11.48,FALSE
8,2,3,6,2,2,6,3,8,11,33,0.22,4.5,148.5,0.01,8.25,3,2,0,4,2,2,0.25,2,1,0.5,0.14,0,5,1,0,7.33,0.5,1,5,14,45.45,FALSE
12,4,3,11,1,12,12,24,32,56,256.76,0.08,12,3081.09,0.09,171.17,5,4,1,8,4,3,0.25,2,1,0.33,0.15,0,11,1,0,21.4,0.33,2,10,20,26.67,FALSE
27,2,0,27,0,27,22,55,72,127,713.07,0.04,22.41,15978.01,0.24,887.67,15,14,6,28,14,8,0.3,2,8,1,0.18,2,37,1,0,31.82,0.13,7,31,45,0,FALSE
16,0,0,13,3,9,16,40,51,91,422.59,0.03,35.56,15025.45,0.14,834.75,5,4,0,8,4,1,0.06,2,1,1,0.06,0,12,1,0,11.89,1,2,11,17,18.75,FALSE
40,16,3,40,0,41,25,110,137,247,1492.97,0.03,33.54,50068.96,0.5,2781.61,17,16,3,32,16,9,0.23,2,5,0.56,0.15,0,41,1,0,44.52,0.11,8,34,60,6.98,FALSE
27,3,0,22,5,19,15,34,61,95,483.31,0.07,13.42,6486.52,0.16,360.36,13,12,4,24,12,7,0.26,2,7,1,0.23,0,27,6,0.83,36.01,0.86,6,22,31,18.52,FALSE
29,4,1,29,0,27,25,75,86,161,917.77,0.03,34.72,31867.04,0.31,1770.39,21,14,2,34,17,11,0.38,2.43,3,0.27,0.31,3,39,5,0.4,26.43,0.45,10,30,35,3.33,FALSE
42,14,7,42,0,29,21,68,88,156,880.44,0.04,24.62,21677.08,0.29,1204.28,9,2,7,4,2,7,0.17,2,7,1,0.11,0,23,1,0,35.76,0.14,1,18,64,14.29,FALSE
32,48,21,32,0,50,14,110,129,239,1434,0.06,15.4,22083.6,0.48,1226.87,5,4,5,8,4,3,0.09,2,1,0.33,0.03,3,21,1,0,93.12,0.33,2,20,102,39.62,FALSE
7,0,0,7,0,10,12,21,23,44,196.21,0.08,12.6,2472.31,0.07,137.35,5,4,1,8,4,3,0.43,2,3,1,0.38,1,12,1,0,15.57,0.33,2,11,8,0,FALSE
7,1,0,7,0,10,9,20,20,40,169.92,0.11,9,1529.25,0.06,84.96,5,4,0,8,4,3,0.43,2,1,0.33,0.33,2,9,1,0,18.88,0.33,2,8,9,0,FALSE
26,14,18,26,0,26,15,37,49,86,460.75,0.09,10.67,4917.61,0.15,273.2,9,8,7,16,8,5,0.19,2,5,1,0.08,0,23,1,0,43.17,0.2,4,20,59,40.91,FALSE
8,0,0,8,0,11,11,24,24,48,214.05,0.08,12,2568.63,0.07,142.7,5,4,1,8,4,3,0.38,2,3,1,0.33,0,15,1,0,17.84,0.33,2,14,9,0,FALSE
12,8,0,12,0,14,10,17,24,41,187.98,0.16,6.07,1141.33,0.06,63.41,3,2,2,4,2,2,0.17,2,2,1,0.1,0,7,1,0,30.96,0.5,1,7,21,0,TRUE
63,5,6,57,6,75,24,200,229,429,2843.99,0.03,32,91007.81,0.95,5055.99,33,26,2,58,29,17,0.27,2.23,7,0.41,0.23,1,69,9,0.5,88.87,0.53,16,54,75,17.39,TRUE
5,2,0,5,0,7,12,11,13,24,101.95,0.11,9.43,961.25,0.03,53.4,3,2,1,4,2,2,0.4,2,2,1,0.25,0,7,1,0,10.81,0.5,1,7,8,0,FALSE
58,18,17,58,0,60,16,150,164,314,1961.85,0.05,20,39236.98,0.65,2179.83,11,8,8,18,9,6,0.1,2.25,3,0.5,0.06,0,25,1,0,98.09,0.17,5,21,94,22.67,TRUE
51,28,10,51,0,48,21,100,145,245,1496.59,0.05,21.88,32737.87,0.5,1818.77,27,18,12,44,24,14,0.27,2.44,11,0.79,0.16,0,57,9,0.62,68.42,0.64,13,45,90,16.39,FALSE
18,3,5,15,3,18,10,32,43,75,360.55,0.11,8.89,3204.9,0.12,178.05,11,10,3,20,10,6,0.33,2,4,0.67,0.22,0,20,1,0,40.56,0.17,5,16,27,34.78,FALSE
45,1,1,43,2,37,28,89,166,255,1535.7,0.03,33.68,51715.86,0.51,2873.1,20,14,5,28,14,12,0.27,2,9,0.75,0.25,0,51,7,0.55,45.6,0.58,7,41,48,6.52,FALSE
10,2,0,10,0,7,14,21,28,49,215.22,0.05,21,4519.69,0.07,251.09,5,4,1,8,4,3,0.3,2,1,0.33,0.23,0,11,1,0,10.25,0.33,2,10,13,0,FALSE
11,0,0,10,1,11,13,29,34,63,288.85,0.06,17.14,4949.88,0.1,274.99,9,8,0,16,8,5,0.45,2,1,0.2,0.42,2,17,3,0.5,16.86,0.6,4,14,12,9.09,FALSE
13,2,0,13,0,6,18,29,45,74,339.29,0.02,43.5,14758.99,0.11,819.94,13,8,2,20,10,7,0.54,2.5,5,0.71,0.44,2,24,6,0.83,7.8,0.86,6,19,16,0,FALSE
11,1,0,11,0,5,11,17,24,41,164,0.05,18.7,3066.8,0.05,170.38,9,8,0,16,8,5,0.45,2,1,0.2,0.38,0,18,5,1,8.77,1,4,15,13,0,FALSE
22,1,0,21,1,21,11,33,39,72,360,0.12,8.64,3111.43,0.12,172.86,5,4,5,8,4,3,0.14,2,3,1,0.13,0,15,1,0,41.65,0.33,2,14,24,4.55,FALSE
76,18,17,67,9,51,27,95,132,227,1426.79,0.04,25.15,35879.48,0.48,1993.3,25,16,8,36,18,14,0.18,2.25,8,0.57,0.13,0,51,5,0.31,56.74,0.36,10,39,112,27.96,FALSE
17,1,0,17,0,9,13,30,41,71,316.62,0.05,21.67,6860.09,0.11,381.12,11,10,2,20,10,6,0.35,2,3,0.5,0.32,0,22,1,0,14.61,0.17,5,18,19,0,FALSE
8,1,0,8,0,6,10,10,16,26,104,0.12,8.33,866.67,0.03,48.15,3,2,0,4,2,2,0.25,2,1,0.5,0.2,0,6,1,0,12.48,0.5,1,6,10,0,FALSE
23,9,8,21,2,29,25,47,66,113,650.3,0.05,20.26,13174.23,0.22,731.9,9,4,4,10,5,5,0.22,2.5,3,0.6,0.07,0,18,4,0.75,32.1,0.8,3,15,74,32.25,TRUE
11,5,0,9,2,12,14,24,28,52,244.42,0.07,14,3421.92,0.08,190.11,7,4,1,10,5,4,0.36,2.5,2,0.5,0.24,0,11,1,0,17.46,0.25,3,9,17,18.18,FALSE
16,3,0,16,0,11,10,37,37,74,325.03,0.06,16.82,5466.44,0.11,303.69,11,10,0,20,10,6,0.38,2,1,0.17,0.3,0,24,1,0,19.33,0.17,5,20,20,0,FALSE
26,7,5,21,5,15,19,50,70,120,610.5,0.03,31.67,19332.36,0.2,1074.02,13,12,2,24,12,7,0.27,2,3,0.43,0.18,0,30,1,0,19.28,0.14,6,25,39,32.25,FALSE
22,6,4,21,1,14,18,44,67,111,555,0.04,28.29,15698.57,0.19,872.14,9,6,0,14,7,5,0.23,2.33,1,0.2,0.15,2,16,3,0.5,19.62,0.6,4,13,33,19.23,FALSE
42,16,22,37,5,41,18,64,82,146,858.87,0.07,14.05,12066.02,0.29,670.33,9,8,5,16,8,5,0.12,2,5,1,0.06,1,22,1,0,61.13,0.2,4,19,81,42.19,FALSE
24,8,0,22,2,23,20,36,57,93,504.64,0.06,15.65,7898.75,0.17,438.82,11,2,5,8,4,7,0.29,4,5,0.71,0.21,0,18,4,0.5,32.24,0.57,3,13,33,8.33,FALSE
15,2,0,15,0,14,11,29,33,62,287.92,0.09,11.39,3280.22,0.1,182.23,3,2,2,4,2,2,0.13,2,2,1,0.11,0,8,1,0,25.27,0.5,1,8,18,0,FALSE
7,0,1,7,0,9,10,15,18,33,140.18,0.12,8.33,1168.18,0.05,64.9,3,2,0,4,2,2,0.29,2,1,0.5,0.22,5,6,1,0,16.82,0.5,1,6,9,12.5,FALSE
46,23,7,45,1,34,22,77,99,176,1022.09,0.04,24.91,25462.18,0.34,1414.57,11,4,5,8,4,8,0.17,2,5,0.63,0.1,1,24,1,0,41.03,0.13,2,18,77,15.09,FALSE
84,57,10,82,2,35,30,106,154,260,1565.82,0.02,45.43,71132.77,0.52,3951.82,23,16,5,32,16,14,0.17,2,6,0.43,0.09,0,51,1,0,34.47,0.07,8,39,152,12.77,FALSE
23,10,7,23,0,15,13,31,45,76,365.36,0.07,13.43,4907.99,0.12,272.67,9,8,4,16,8,5,0.22,2,5,1,0.12,0,20,1,0,27.2,0.2,4,17,41,23.33,FALSE
74,49,71,60,14,63,29,125,169,294,1917.93,0.03,28.77,55178.46,0.64,3065.47,21,20,14,40,20,11,0.15,2,8,0.73,0.06,0,63,1,0,66.66,0.09,10,54,195,58.62,TRUE
17,0,0,17,0,10,16,24,42,66,310.23,0.05,19.2,5956.4,0.1,330.91,11,4,1,8,4,8,0.47,2,1,0.13,0.44,2,22,1,0,16.16,0.13,2,16,18,0,FALSE
10,2,3,9,1,12,17,33,33,66,320.63,0.04,23.38,7494.65,0.11,416.37,9,8,2,16,8,5,0.5,2,2,0.4,0.31,0,23,1,0,13.72,0.2,4,20,16,30.77,FALSE
20,11,5,20,0,23,18,50,65,115,616.12,0.05,19.57,12054.49,0.21,669.69,17,8,2,24,12,9,0.45,3,4,0.44,0.24,0,26,9,1,31.49,1,8,19,37,20,FALSE
5,1,0,4,1,6,8,7,10,17,64.73,0.21,4.67,302.05,0.02,16.78,3,2,2,4,2,2,0.4,2,2,1,0.29,0,5,1,0,13.87,0.5,1,5,7,20,FALSE
5,1,0,5,0,5,8,8,11,19,70.31,0.16,6.4,449.97,0.02,25,3,2,1,4,2,2,0.4,2,2,1,0.29,3,7,1,0,10.99,0.5,1,7,7,0,FALSE
4,0,0,4,0,4,9,6,17,23,85.11,0.15,6.75,574.49,0.03,31.92,5,4,2,8,4,3,0.75,2,3,1,0.6,0,10,3,1,12.61,1,2,9,5,0,FALSE
253,17,159,218,35,146,47,452,602,1054,8002.45,0.01,72.75,582205.62,2.67,32344.76,51,24,6,56,28,33,0.13,2.33,27,0.82,0.12,0,127,13,0.38,109.99,0.39,16,96,268,47.09,FALSE
36,4,3,36,0,23,16,74,87,161,850.95,0.04,25.74,21902.71,0.28,1216.82,13,12,2,24,12,7,0.19,2,7,1,0.16,0,37,1,0,33.06,0.14,6,32,44,7.69,FALSE
8,0,0,8,0,12,14,17,24,41,192.72,0.1,9.92,1911.12,0.06,106.17,3,2,3,4,2,2,0.25,2,2,1,0.22,0,7,1,0,19.43,0.5,1,7,9,0,FALSE
20,1,0,20,0,27,16,92,157,249,1351.14,0.04,27.26,36831.07,0.45,2046.17,3,2,1,4,2,2,0.1,2,1,0.5,0.09,0,13,1,0,49.57,0.5,1,13,22,0,FALSE
51,5,1,50,1,44,22,119,153,272,1644.08,0.03,29.75,48911.24,0.55,2717.29,23,22,9,44,22,12,0.24,2,9,0.75,0.21,2,61,10,0.82,55.26,0.83,11,51,58,3.85,FALSE
16,2,0,16,0,12,12,25,45,70,320.95,0.08,12.5,4011.84,0.11,222.88,3,2,0,4,2,2,0.13,2,1,0.5,0.11,0,5,1,0,25.68,0.5,1,5,19,0,FALSE
22,3,1,22,0,22,23,39,62,101,554.68,0.05,20.39,11307.85,0.18,628.21,9,4,0,8,4,6,0.27,2,1,0.17,0.22,3,18,1,0,27.21,0.17,2,14,27,4.35,FALSE
14,7,4,14,0,11,8,13,22,35,148.68,0.21,4.73,702.84,0.05,39.05,3,2,4,4,2,2,0.14,2,2,1,0.08,0,10,1,0,31.45,0.5,1,10,26,22.22,FALSE
12,1,0,12,0,8,11,18,24,42,178.41,0.08,12.38,2207.86,0.06,122.66,5,4,4,8,4,3,0.25,2,2,0.67,0.21,2,13,1,0,14.42,0.33,2,12,14,0,FALSE
14,2,0,14,0,15,17,38,56,94,470,0.05,21.53,10120.67,0.16,562.26,7,6,0,12,6,4,0.29,2,1,0.25,0.24,3,16,1,0,21.83,0.25,3,14,17,0,FALSE
9,4,0,9,0,9,9,23,25,48,200.16,0.09,11.5,2301.8,0.07,127.88,3,2,0,4,2,2,0.22,2,1,0.5,0.14,1,7,1,0,17.4,0.5,1,7,14,0,FALSE
8,1,0,8,0,5,12,12,19,31,126.71,0.07,14.4,1824.64,0.04,101.37,7,4,0,10,5,4,0.5,2.5,1,0.25,0.4,2,12,3,0.67,8.8,0.75,3,10,10,0,FALSE
14,7,0,14,0,12,16,25,50,75,360.55,0.06,16.67,6009.19,0.12,333.84,7,6,1,12,6,4,0.29,2,2,0.5,0.18,2,16,1,0,21.63,0.25,3,14,22,0,FALSE
12,5,3,11,1,14,9,24,28,52,235.23,0.13,7.71,1814.59,0.08,100.81,3,2,0,4,2,2,0.17,2,1,0.5,0.1,0,6,1,0,30.49,0.5,1,6,21,26.67,FALSE
21,1,0,20,1,16,17,38,49,87,438.86,0.05,20.19,8859.53,0.15,492.2,11,6,1,16,8,6,0.29,2.67,2,0.33,0.26,3,17,6,1,21.74,1,5,13,23,4.76,FALSE
22,4,4,21,1,11,19,37,65,102,500.5,0.03,31.95,15993.34,0.17,888.52,27,20,0,46,23,14,0.64,2.3,1,0.07,0.45,2,46,9,0.62,15.66,0.64,13,34,31,19.23,FALSE
118,29,38,101,17,84,19,201,239,440,2942.06,0.04,22.73,66879.33,0.98,3715.52,41,24,2,64,32,21,0.18,2.67,10,0.48,0.11,4,68,14,0.65,129.41,0.67,20,49,186,35.26,FALSE
9,2,2,9,0,10,6,14,16,30,120,0.24,4.2,504,0.04,28,3,2,0,4,2,2,0.22,2,1,0.5,0.14,2,5,1,0,28.57,0.5,1,5,14,18.18,FALSE
39,2,0,37,2,32,21,57,77,134,767.54,0.05,18.7,14355.42,0.26,797.52,13,6,8,12,6,8,0.21,2,8,1,0.19,1,33,5,0.57,41.04,0.63,3,27,42,5.13,FALSE
20,10,3,20,0,20,13,32,46,78,393.46,0.1,10.4,4092.01,0.13,227.33,7,6,1,12,6,4,0.2,2,3,0.75,0.12,1,17,1,0,37.83,0.25,3,15,34,13.04,FALSE
61,11,0,49,12,59,16,145,159,304,1893.56,0.05,19.66,37229.33,0.63,2068.3,13,12,4,24,12,7,0.11,2,4,0.57,0.1,0,32,1,0,96.31,0.14,6,27,73,19.67,TRUE
17,10,0,17,0,19,16,30,43,73,374.44,0.08,12.63,4729.74,0.12,262.76,5,4,2,8,4,3,0.18,2,3,1,0.11,1,10,1,0,29.64,0.33,2,9,28,0,FALSE
10,0,0,10,0,12,9,24,29,53,232.79,0.11,9,2095.13,0.08,116.4,5,4,2,8,4,3,0.3,2,3,1,0.27,0,11,1,0,25.87,0.33,2,10,11,0,FALSE
5,0,0,5,0,7,9,8,14,22,88,0.19,5.14,452.57,0.03,25.14,3,2,1,4,2,2,0.4,2,2,1,0.33,3,6,1,0,17.11,0.5,1,6,6,0,FALSE
11,1,0,11,0,10,13,22,30,52,235.23,0.07,14.3,3363.72,0.08,186.87,7,6,2,12,6,4,0.36,2,3,0.75,0.31,1,17,4,1,16.45,1,3,15,13,0,FALSE
7,0,0,7,0,10,10,23,24,47,203.13,0.09,11.5,2336,0.07,129.78,5,4,3,8,4,3,0.43,2,3,1,0.38,0,15,1,0,17.66,0.33,2,14,8,0,FALSE
13,5,2,13,0,15,13,27,42,69,331.71,0.09,11.7,3880.98,0.11,215.61,3,2,3,4,2,2,0.15,2,2,1,0.1,1,9,1,0,28.35,0.5,1,9,21,13.33,FALSE
14,8,1,14,0,16,11,27,34,61,290.05,0.11,9.28,2692.01,0.1,149.56,3,2,2,4,2,2,0.14,2,2,1,0.08,1,8,1,0,31.25,0.5,1,8,24,6.67,FALSE
141,56,24,99,42,79,29,489,567,1056,7133.16,0.01,89.75,640223.79,2.38,35567.99,71,70,13,140,70,36,0.26,2,17,0.47,0.16,0,181,1,0,79.48,0.03,35,147,230,40,FALSE
16,8,0,16,0,18,14,24,36,60,300,0.11,9.33,2800,0.1,155.56,5,4,2,8,4,3,0.19,2,3,1,0.12,0,9,1,0,32.14,0.33,2,8,25,0,TRUE
17,3,3,17,0,15,20,31,43,74,379.57,0.05,20.67,7844.38,0.13,435.8,13,6,1,14,7,8,0.47,2.33,2,0.25,0.42,0,23,3,0.29,18.37,0.38,4,17,19,15,FALSE
18,1,0,18,0,11,15,34,43,77,361.93,0.04,23.18,8390.28,0.12,466.13,9,8,1,16,8,5,0.28,2,2,0.4,0.25,0,22,1,0,15.61,0.2,4,19,20,0,FALSE
10,1,0,10,0,11,11,18,24,42,187.3,0.11,9,1685.67,0.06,93.65,3,2,4,4,2,2,0.2,2,2,1,0.17,2,10,1,0,20.81,0.5,1,10,12,0,FALSE
76,122,35,73,3,60,25,146,185,331,2121.51,0.03,30.42,64529.21,0.71,3584.96,41,30,1,70,35,21,0.28,2.33,2,0.1,0.09,0,76,3,0.1,69.75,0.14,20,57,234,34.23,FALSE
8,1,0,8,0,10,13,16,17,33,149.28,0.1,10.4,1552.49,0.05,86.25,3,2,1,4,2,2,0.25,2,2,1,0.2,2,7,1,0,14.35,0.5,1,7,10,0,FALSE
42,3,2,42,0,54,14,220,251,471,2867.19,0.04,28.52,81768.15,0.96,4542.68,3,2,12,4,2,2,0.05,2,2,1,0.04,0,53,1,0,100.54,0.5,1,53,48,4.55,FALSE
13,2,0,12,1,16,13,26,34,60,291.48,0.09,10.56,3078.75,0.1,171.04,7,6,3,12,6,4,0.31,2,4,1,0.25,0,16,1,0,27.6,0.25,3,14,16,7.69,FALSE
15,5,8,15,0,18,18,23,36,59,305.03,0.09,11.5,3507.79,0.1,194.88,5,2,2,6,3,3,0.2,3,1,0.33,0.1,1,10,3,1,26.52,1,2,9,29,34.78,FALSE
31,0,0,31,0,20,17,69,85,154,802.26,0.03,29.33,23526.15,0.27,1307.01,17,10,2,26,13,9,0.29,2.6,2,0.22,0.28,6,30,3,0.25,27.36,0.33,8,23,32,0,FALSE
9,1,0,9,0,9,15,20,26,46,210.91,0.06,16.67,3515.14,0.07,195.29,7,4,1,10,5,4,0.44,2.5,2,0.5,0.36,1,13,3,0.67,12.65,0.75,3,11,11,0,FALSE
17,1,0,17,0,11,10,37,39,76,333.82,0.06,16.82,5614.18,0.11,311.9,3,2,0,4,2,2,0.12,2,1,0.5,0.11,4,6,1,0,19.85,0.5,1,6,19,0,FALSE
24,0,0,24,0,12,17,61,75,136,660.69,0.02,43.21,28547.12,0.22,1585.95,15,8,1,22,11,8,0.33,2.75,2,0.25,0.32,6,24,3,0.29,15.29,0.38,7,18,25,0,FALSE
15,28,7,13,2,13,13,35,44,79,371.33,0.06,17.5,6498.36,0.12,361.02,13,2,0,14,7,7,0.47,7,1,0.14,0.11,0,15,7,1,21.22,1,6,10,61,40.91,FALSE
8,0,0,8,0,9,10,12,15,27,114.69,0.15,6.67,764.63,0.04,42.48,3,2,1,4,2,2,0.25,2,1,0.5,0.22,1,7,1,0,17.2,0.5,1,7,9,0,FALSE
7,1,0,7,0,4,9,8,12,20,74.01,0.11,9,666.08,0.02,37,3,2,0,4,2,2,0.29,2,1,0.5,0.22,2,6,1,0,8.22,0.5,1,6,9,0,FALSE
10,1,0,10,0,5,13,18,30,48,200.16,0.04,23.4,4683.66,0.07,260.2,7,6,0,12,6,4,0.4,2,1,0.25,0.33,3,16,1,0,8.55,0.25,3,14,12,0,FALSE
